product_id,Date,store_id,Sales Quantity,Price_x,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Price_y,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
1046,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.66,60.09,6.49,357,3,9.22,6.14,0.65
1047,N/A,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,12,19,176,8/14/2024,3296,3,52.11,73.31,38.44,183,4,2.87,4.95,2.25
1047,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.57,28.44,41.73,181,1,11.76,7.01,2.23
1047,N/A,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.1,14.62,9.48,259,2,6.46,6.61,1.15
1048,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,778,15,6,50,6/30/2024,1299,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1048,N/A,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.59,77.47,41.98,275,3,1.21,4.98,1.73
1048,N/A,78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.56,9.64,27.94,419,2,10.57,2.09,0.53
1049,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,936,10,1,66,12/21/2024,3254,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,N/A,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.85,24.77,45.65,51,1,19.34,7.13,0.61
1049,10/30/2024,74,171,55.08,Yes,N/A,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,N/A,78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.84,17.06,7.22,290,2,8.97,9.45,1.29
1049,9/13/2024,85,481,24.67,No,Holiday,Weather,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,20,5,182,5/19/2024,4493,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,3/30/2024,96,428,29.04,Yes,N/A,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1050,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,485,5,2,21,2/11/2024,4133,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1050,N/A,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.32,7.02,17.97,199,1,10.73,8.75,2.21
1050,N/A,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,451,19,17,40,3/9/2024,2517,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1051,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.89,10.89,4.25,208,4,14.24,3.69,0.69
1051,10/27/2024,26,158,86.76,No,Holiday,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1051,N/A,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,772,17,14,65,11/13/2024,3031,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1051,N/A,44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.64,58.62,44.98,232,1,14.72,3.26,0.65
1051,N/A,69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,303,12,6,78,10/19/2024,4935,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1052,5/3/2024,73,111,37,No,Festival,Weather,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1053,5/31/2024,58,301,62.35,Yes,N/A,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1053,2/8/2024,75,145,75.37,Yes,Holiday,Weather,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1054,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.18,54.43,45.52,27,4,1.16,6.41,0.64
1054,N/A,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,668,8,18,38,3/19/2024,1074,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1055,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,461,12,7,175,11/16/2024,1374,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1055,11/20/2024,63,300,97.29,Yes,Holiday,N/A,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1055,N/A,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,470,22,1,69,1/15/2024,2715,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1055,8/19/2024,96,290,84.25,Yes,Holiday,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,6/3/2024,12,313,44.87,Yes,Holiday,N/A,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,507,10,2,146,12/21/2024,1045,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,2/10/2024,60,15,51.13,Yes,Holiday,N/A,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,N/A,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.86,14.07,48.26,265,2,16.87,1.17,1.54
1056,12/16/2024,80,242,11.13,No,N/A,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,N/A,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,107,8,1,55,3/28/2024,2636,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1057,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.06,25.74,49.49,152,1,5.01,6.92,1.32
1057,5/6/2024,80,455,79.47,No,Holiday,Competitor Pricing,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1057,N/A,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,573,25,6,95,1/23/2024,4979,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,11/28/2024,40,451,46.07,No,Festival,Economic Indicator,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,12/18/2024,45,177,36.6,No,N/A,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.75,18.14,19.19,418,3,2.09,1.46,2.3
1059,N/A,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.14,91.37,26.81,98,4,18.75,7.34,1.95
1059,N/A,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,757,19,7,179,9/22/2024,4034,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,N/A,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,526,10,6,192,12/2/2024,4661,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1060,5/31/2024,68,381,90.9,Yes,Holiday,N/A,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1062,3/10/2024,7,165,65.47,No,N/A,N/A,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1062,N/A,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,678,1,17,105,2/15/2024,1488,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1062,N/A,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,357,3,4,27,1/24/2024,2307,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1062,11/25/2024,96,345,19.91,Yes,Festival,Economic Indicator,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1063,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.82,61.92,43.69,337,2,2.32,1.41,0.65
1063,8/20/2024,4,450,11.31,No,Festival,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1063,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,211,22,12,174,5/11/2024,3056,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1063,6/15/2024,49,411,38.39,Yes,N/A,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1063,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,897,13,12,166,5/16/2024,3149,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1064,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,372,15,10,94,7/18/2024,1502,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1065,N/A,74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,739,11,10,151,11/19/2024,2834,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,676,5,10,37,12/26/2024,1773,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,701,25,5,44,6/5/2024,3435,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,N/A,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,571,22,1,96,3/24/2024,4847,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,714,17,8,143,3/30/2024,4875,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1067,11/14/2024,19,335,39.26,No,N/A,N/A,Decreasing,Budget,373,14,5,49,5/10/2024,1760,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1067,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.21,33.17,0.72,391,2,18.86,9.68,0.61
1067,8/12/2024,32,296,79.48,Yes,Festival,Economic Indicator,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1067,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.02,60.16,49.08,494,1,16.14,7.04,2.37
1068,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,239,17,6,121,7/22/2024,1283,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1068,N/A,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.55,38.86,49.91,365,2,12.71,7.53,2.49
1071,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,688,16,19,40,11/1/2024,4704,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1072,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.23,54.93,8.59,386,1,10.11,7.65,1.59
1072,3/12/2024,10,298,20.08,Yes,N/A,Weather,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1072,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.48,71.05,21.46,152,3,4.75,9.84,1.22
1072,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,820,8,16,149,8/7/2024,4114,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1072,N/A,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,311,14,15,49,8/19/2024,4262,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,6/23/2024,35,325,32.75,Yes,Holiday,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,695,22,17,80,12/15/2024,2851,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,N/A,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.57,87.5,18.71,69,3,17.69,2.77,1.78
1073,6/5/2024,83,21,33.14,No,Holiday,Competitor Pricing,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.54,27.27,38.42,380,2,15.75,8.17,1.94
1074,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,852,29,3,142,1/4/2024,3632,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,2/1/2024,8,496,60.44,Yes,Holiday,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.96,89.54,32.74,3,4,12.75,5.5,1.84
1075,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79,19,5,142,8/29/2024,1060,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,10/13/2024,36,145,22.26,No,Holiday,N/A,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,N/A,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,315,1,15,115,9/20/2024,3799,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,N/A,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,290,6,7,148,8/3/2024,1386,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.05,48.09,8.41,86,1,6.07,4.08,1.89
1076,N/A,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.11,35.27,29.66,477,3,16.65,8.07,1.23
1076,12/7/2024,63,43,17.41,Yes,Holiday,Economic Indicator,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,3/7/2024,70,302,74.25,Yes,N/A,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,1/27/2024,89,126,85.3,Yes,Festival,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,8/18/2024,96,498,8.65,No,N/A,Economic Indicator,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.08,25.62,8.44,174,4,12.25,9.91,0.51
1077,11/15/2024,6,382,96.23,Yes,Festival,N/A,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1077,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.29,54.95,25.05,416,3,9.44,8.12,1.46
1077,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.01,19.83,0.36,474,4,15.23,9.92,0.97
1077,N/A,74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.93,32.44,25.78,262,2,15.69,7.78,2.44
1078,6/25/2024,1,53,95.42,Yes,Festival,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1078,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,341,8,4,89,12/30/2024,4135,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1078,11/28/2024,52,137,24.54,Yes,N/A,N/A,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1078,N/A,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,247,10,4,88,6/10/2024,3243,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1079,N/A,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113,12,14,197,4/10/2024,3928,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1080,4/23/2024,44,381,61.62,No,Festival,Weather,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1080,N/A,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,622,27,3,122,9/26/2024,3586,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1080,8/7/2024,91,123,10.41,No,N/A,N/A,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1081,4/9/2024,64,307,82.62,No,Holiday,Weather,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1082,9/25/2024,2,258,57.75,No,Festival,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1082,7/31/2024,78,75,40.62,No,Holiday,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1083,N/A,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,935,2,8,122,5/26/2024,2215,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1083,N/A,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.08,65.17,13.25,235,2,12.75,2.72,2.08
1083,4/25/2024,99,138,99.98,Yes,Holiday,Economic Indicator,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.46,18.37,16.32,237,4,6.14,5.52,0.87
1084,N/A,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.87,44.57,13.9,19,2,18.89,2.55,2.32
1084,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.73,77.82,13.61,100,4,1.8,4.63,1.34
1084,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,767,1,14,152,9/30/2024,4230,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,N/A,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,405,11,4,167,4/29/2024,4296,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,992,27,19,163,7/27/2024,3730,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,9/8/2024,72,475,24.92,No,Festival,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,7/24/2024,84,182,75.94,No,Festival,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.34,79.9,39.22,291,3,6.01,6.42,2.24
1085,2/20/2024,7,263,48.02,Yes,Holiday,Economic Indicator,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,536,1,12,160,3/11/2024,3468,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085,N/A,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,580,3,5,52,3/13/2024,1427,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085,N/A,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.27,20.8,10.39,238,1,11.36,8.83,0.9
1086,10/20/2024,9,421,58.66,Yes,Holiday,Competitor Pricing,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1086,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,323,10,19,17,6/19/2024,4026,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1087,N/A,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.55,39.54,13.31,82,1,13.59,9.25,1.27
1087,7/24/2024,50,360,21,Yes,Festival,N/A,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1087,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.03,42.6,1.17,54,4,19.11,4.2,2.41
1087,6/20/2024,64,185,17.94,Yes,Festival,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1087,10/30/2024,79,383,38.31,Yes,Festival,N/A,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1088,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.16,64.51,14.17,483,4,4.76,8.94,0.63
1088,N/A,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,153,21,9,85,12/13/2024,2296,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1088,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.77,58.27,47.16,462,4,9.94,7.27,1.4
1089,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.23,77.8,15.24,436,2,4.58,3.11,1.28
1089,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,407,14,7,75,1/24/2024,2853,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1089,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,247,19,1,119,1/12/2024,1736,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1089,3/12/2024,83,224,6.61,Yes,Holiday,Weather,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1089,10/6/2024,98,390,51.36,Yes,Festival,N/A,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,9/28/2024,19,162,10.85,No,Festival,Weather,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,N/A,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,682,19,3,146,5/6/2024,3735,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,399,3,7,45,12/20/2024,1399,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,1/9/2024,55,163,60.32,No,Festival,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,10/8/2024,59,461,23.48,No,N/A,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,9/18/2024,61,44,61.26,Yes,Holiday,Economic Indicator,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,1/25/2024,95,380,44.28,Yes,N/A,Economic Indicator,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
